customer_id,total_spent,previous_purchases,avg_order_value,product_views,add_to_cart,session_duration,days_since_last_purchase_capped,customer_lifetime_value,sessions,purchase_rate,cluster,segment
CUST100267,0.0,0,0.0,3.0,0.0,3.03,400,0.0,1,0.0,2,At-Risk Customers
CUST100268,4519.9,3,1506.6333333333332,0.0,2.0,0.93,315,6963.77,1,0.0,1,Loyal Customers
CUST100269,2377.62,1,2377.62,1.0,0.0,1.97,143,3035.9,1,0.0,0,Potential Customers
CUST100270,921.21,1,921.21,2.0,0.0,1.36,72,1486.6,1,1.0,0,Potential Customers
CUST100271,2344.22,1,2344.22,2.0,0.0,6.78,260,3459.86,1,0.0,0,Potential Customers
CUST100272,0.0,0,0.0,2.0,0.0,4.62,400,0.0,1,0.0,2,At-Risk Customers
CUST100273,0.0,0,0.0,1.0,0.0,2.3,400,0.0,1,0.0,2,At-Risk Customers
CUST100274,9529.31,4,2382.3275,3.0,0.0,0.76,80,11085.87,1,0.0,3,High Value Customers
CUST100275,0.0,0,0.0,1.0,0.0,1.39,400,185.38,1,0.0,2,At-Risk Customers
CUST100276,0.0,0,0.0,3.0,0.0,1.88,400,0.0,1,0.0,2,At-Risk Customers
CUST100277,8152.32,5,1630.464,1.0,0.0,3.15,195,12746.02,1,0.0,3,High Value Customers
CUST100278,0.0,0,0.0,3.0,0.0,6.89,400,281.61,1,0.0,2,At-Risk Customers
CUST100279,2044.72,1,2044.72,4.0,0.0,1.48,137,2447.65,1,1.0,0,Potential Customers
CUST100280,0.0,0,0.0,3.0,0.0,1.58,400,0.0,1,0.0,2,At-Risk Customers
CUST100281,0.0,0,0.0,2.0,0.0,1.25,400,16.83,1,0.0,2,At-Risk Customers
CUST100282,0.0,0,0.0,2.0,0.0,4.06,400,98.24,1,0.0,2,At-Risk Customers
CUST100283,4124.36,2,2062.18,2.0,0.0,0.89,32,6041.9,1,1.0,0,Potential Customers
CUST100284,0.0,0,0.0,1.0,0.0,1.18,400,34.42,1,0.0,2,At-Risk Customers
CUST100285,4056.4,2,2028.2,2.0,0.0,5.64,350,5143.16,1,0.0,0,Potential Customers
CUST100286,0.0,0,0.0,3.0,0.0,11.78,400,0.0,1,0.0,2,At-Risk Customers
CUST100287,2100.38,1,2100.38,0.0,0.0,4.24,235,2735.23,1,0.0,0,Potential Customers
CUST100288,1236.1,1,1236.1,0.0,0.0,3.25,231,1876.31,1,0.0,0,Potential Customers
CUST100289,900.96,1,900.96,6.0,2.0,18.63,197,1598.47,1,1.0,1,Loyal Customers
CUST100290,4181.84,2,2090.92,2.0,0.0,2.81,273,5286.47,1,0.0,0,Potential Customers
CUST100291,6796.99,3,2265.6633333333334,1.0,0.0,2.82,112,8474.42,1,1.0,3,High Value Customers
CUST100292,260.56,1,260.56,2.0,0.0,2.79,124,554.55,1,0.0,0,Potential Customers
CUST100293,521.1,2,260.55,3.0,0.0,11.59,234,1199.25,1,0.0,0,Potential Customers
CUST100294,1642.53,1,1642.53,3.0,0.0,5.91,121,1967.18,1,0.0,0,Potential Customers
CUST100295,0.0,0,0.0,1.0,0.0,5.87,400,0.0,1,0.0,2,At-Risk Customers
CUST100296,4511.19,2,2255.595,2.0,0.0,5.1,284,5015.94,1,0.0,0,Potential Customers
CUST100297,642.63,1,642.63,0.0,0.0,2.95,39,697.34,1,0.0,0,Potential Customers
CUST100298,0.0,0,0.0,2.0,0.0,3.23,400,46.82,1,0.0,2,At-Risk Customers
CUST100299,2004.57,1,2004.57,3.0,0.0,4.02,169,2912.79,1,0.0,0,Potential Customers
CUST100300,0.0,0,0.0,2.0,0.0,3.07,400,0.0,1,0.0,2,At-Risk Customers
CUST100301,0.0,0,0.0,2.0,0.0,4.94,400,118.22,1,0.0,2,At-Risk Customers
CUST100302,0.0,0,0.0,2.0,0.0,3.54,400,0.0,1,0.0,2,At-Risk Customers
CUST100303,3920.43,2,1960.215,3.0,3.0,7.15,64,4958.1,1,1.0,1,Loyal Customers
CUST100304,0.0,0,0.0,2.0,0.0,4.87,400,184.99,1,0.0,2,At-Risk Customers
CUST100305,831.46,3,277.15333333333336,1.0,0.0,4.63,85,1280.94,1,0.0,0,Potential Customers
CUST100306,1907.83,3,635.9433333333333,2.0,0.0,2.21,206,3384.65,1,0.0,0,Potential Customers
CUST100307,8789.33,3,2929.7766666666666,2.0,0.0,1.72,334,9859.28,1,0.0,3,High Value Customers
CUST100308,0.0,0,0.0,1.0,0.0,1.84,400,206.48,1,0.0,2,At-Risk Customers
CUST100309,0.0,0,0.0,2.0,0.0,8.68,400,37.79,1,0.0,2,At-Risk Customers
CUST100310,609.24,2,304.62,0.0,0.0,1.21,254,1523.83,1,0.0,0,Potential Customers
CUST100311,540.08,1,540.08,3.0,0.0,4.63,243,790.39,1,0.0,2,At-Risk Customers
CUST100312,4021.72,3,1340.5733333333333,3.0,0.0,4.63,13,6348.15,1,0.0,3,High Value Customers
CUST100313,11589.14840000001,4,2897.2871000000023,1.0,0.0,2.51,290,17962.72,1,1.0,3,High Value Customers
CUST100314,3222.5,1,3222.5,2.0,0.0,3.95,225,4642.07,1,0.0,0,Potential Customers
CUST100315,0.0,0,0.0,1.0,0.0,4.57,400,0.0,1,0.0,2,At-Risk Customers
CUST100316,1251.81,1,1251.81,2.0,0.0,1.81,331,1731.51,1,1.0,0,Potential Customers
CUST100317,5769.79,3,1923.2633333333333,5.0,0.0,2.33,124,8411.21,1,0.0,3,High Value Customers
CUST100318,2657.25,1,2657.25,1.0,0.0,3.69,90,3342.37,1,0.0,0,Potential Customers
CUST100319,1516.79,1,1516.79,7.0,0.0,3.77,299,2117.46,1,0.0,0,Potential Customers
CUST100320,416.79,1,416.79,1.0,0.0,1.5,6,1056.64,1,0.0,0,Potential Customers
CUST100321,1320.41,1,1320.41,2.0,0.0,4.06,269,2220.24,1,0.0,0,Potential Customers
CUST100322,3714.23,2,1857.115,3.0,0.0,4.17,339,4824.15,1,0.0,0,Potential Customers
CUST100323,259.45,1,259.45,1.0,0.0,7.7,70,493.22,1,0.0,0,Potential Customers
CUST100324,0.0,0,0.0,1.0,0.0,3.77,400,41.02,1,0.0,2,At-Risk Customers
CUST100325,2222.18,1,2222.18,3.0,3.0,2.88,269,3050.52,1,1.0,1,Loyal Customers
CUST100326,3865.96,2,1932.98,3.0,2.0,6.54,185,5479.38,1,0.0,1,Loyal Customers
CUST100327,4290.1,3,1430.0333333333335,3.0,0.0,8.34,265,6438.06,1,0.0,3,High Value Customers
CUST100328,736.46,1,736.46,0.0,0.0,1.45,23,1104.2,1,0.0,0,Potential Customers
CUST100329,559.88,1,559.88,4.0,0.0,2.65,171,914.25,1,0.0,0,Potential Customers
CUST100330,0.0,0,0.0,1.0,0.0,0.87,400,0.0,1,0.0,2,At-Risk Customers
CUST100331,0.0,0,0.0,1.0,0.0,1.95,400,0.0,1,0.0,2,At-Risk Customers
CUST100332,0.0,0,0.0,2.0,0.0,10.78,400,92.56,1,0.0,2,At-Risk Customers
CUST100333,2272.57,1,2272.57,3.0,0.0,1.8,240,2413.91,1,0.0,0,Potential Customers
CUST100334,1564.82,1,1564.82,3.0,0.0,5.28,71,1994.32,1,0.0,0,Potential Customers
CUST100335,1565.17,2,782.585,5.0,0.0,5.07,93,2525.8,1,0.0,0,Potential Customers
CUST100336,1257.0,1,1257.0,2.0,0.0,2.53,247,1804.93,1,0.0,0,Potential Customers
CUST100337,2573.55,2,1286.775,7.0,0.0,2.77,274,3913.34,1,1.0,0,Potential Customers
CUST100338,1338.95,1,1338.95,3.0,0.0,10.08,29,1568.32,1,1.0,0,Potential Customers
CUST100339,0.0,0,0.0,2.0,0.0,7.36,400,0.0,1,0.0,2,At-Risk Customers
CUST100340,0.0,0,0.0,5.0,0.0,18.22,400,0.0,1,0.0,2,At-Risk Customers
CUST100341,2167.46,1,2167.46,2.0,3.0,0.76,93,2750.08,1,1.0,1,Loyal Customers
CUST100342,5382.09,4,1345.5225,4.0,0.0,5.53,170,7575.49,1,0.0,3,High Value Customers
CUST100343,3960.66,2,1980.33,0.0,0.0,0.76,116,5163.23,1,0.0,0,Potential Customers
CUST100344,0.0,0,0.0,5.0,0.0,3.69,400,0.0,1,0.0,2,At-Risk Customers
CUST100345,6432.58,3,2144.193333333333,3.0,0.0,3.25,261,8369.55,1,0.0,3,High Value Customers
CUST100346,8355.7,3,2785.2333333333336,1.0,0.0,1.7,158,9959.16,1,0.0,3,High Value Customers
CUST100347,3010.77,1,3010.77,0.0,0.0,2.48,190,4101.08,1,0.0,0,Potential Customers
CUST100348,3124.92,1,3124.92,2.0,0.0,3.07,294,3750.36,1,0.0,0,Potential Customers
CUST100349,0.0,0,0.0,3.0,0.0,5.14,400,0.0,1,0.0,2,At-Risk Customers
CUST100350,2257.38,1,2257.38,2.0,0.0,1.7,23,2723.53,1,0.0,0,Potential Customers
CUST100351,2213.83,1,2213.83,0.0,0.0,2.26,320,2990.82,1,0.0,0,Potential Customers
CUST100352,0.0,0,0.0,4.0,0.0,5.45,400,35.76,1,0.0,2,At-Risk Customers
CUST100353,0.0,0,0.0,3.0,0.0,6.26,400,17.8,1,0.0,2,At-Risk Customers
CUST100354,5198.63,2,2599.315,5.0,0.0,23.312000000000044,234,7043.89,1,0.0,3,High Value Customers
CUST100355,0.0,0,0.0,6.0,0.0,4.26,400,0.0,1,0.0,2,At-Risk Customers
CUST100356,1875.01,1,1875.01,3.0,0.0,5.89,34,2408.5,1,0.0,0,Potential Customers
CUST100357,1542.98,1,1542.98,2.0,0.0,3.23,359,2324.35,1,0.0,0,Potential Customers
CUST100358,1736.03,2,868.015,5.0,1.0,10.1,158,2635.95,1,0.0,0,Potential Customers
CUST100359,3615.51,2,1807.755,4.0,0.0,1.97,235,5222.16,1,0.0,0,Potential Customers
CUST100360,828.1,1,828.1,1.0,0.0,3.61,246,1473.75,1,1.0,0,Potential Customers
CUST100361,8422.99,5,1684.598,0.0,1.0,4.51,148,12176.27,1,0.0,3,High Value Customers
CUST100362,748.62,1,748.62,4.0,0.0,5.32,269,1501.16,1,0.0,0,Potential Customers
CUST100363,556.7,1,556.7,2.0,0.0,7.28,59,1056.63,1,0.0,0,Potential Customers
CUST100364,671.99,1,671.99,2.0,0.0,3.28,343,957.9,1,0.0,2,At-Risk Customers
CUST100365,2122.76,2,1061.38,2.0,0.0,7.07,348,3582.19,1,0.0,0,Potential Customers
CUST100366,1179.38,1,1179.38,0.0,0.0,1.41,8,1694.66,1,0.0,0,Potential Customers
CUST100367,0.0,0,0.0,1.0,0.0,4.51,400,174.24,1,0.0,2,At-Risk Customers
CUST100368,0.0,0,0.0,1.0,0.0,1.01,400,161.67,1,0.0,2,At-Risk Customers
CUST100369,388.17,1,388.17,1.0,0.0,3.23,299,793.15,1,0.0,2,At-Risk Customers
CUST100370,1293.35,1,1293.35,3.0,0.0,21.77,298,2162.0,1,0.0,0,Potential Customers
CUST100371,0.0,0,0.0,1.0,0.0,4.56,400,16.6,1,0.0,2,At-Risk Customers
CUST100372,1367.96,1,1367.96,1.0,0.0,2.71,259,1600.81,1,0.0,0,Potential Customers
CUST100373,5019.61,2,2509.805,1.0,0.0,5.42,22,6006.04,1,0.0,3,High Value Customers
CUST100374,1390.97,2,695.485,2.0,0.0,3.66,203,1781.62,1,0.0,0,Potential Customers
CUST100375,3011.01,1,3011.01,3.0,0.0,1.72,276,4238.89,1,0.0,0,Potential Customers
CUST100376,0.0,0,0.0,1.0,0.0,1.04,400,0.0,1,0.0,2,At-Risk Customers
CUST100377,0.0,0,0.0,3.0,0.0,3.75,400,0.0,1,0.0,2,At-Risk Customers
CUST100378,874.6,1,874.6,2.0,0.0,3.3,215,1180.5,1,0.0,0,Potential Customers
CUST100379,2084.62,1,2084.62,2.0,0.0,3.17,94,3010.42,1,0.0,0,Potential Customers
CUST100380,2843.95,3,947.9833333333332,2.0,0.0,6.83,326,3914.1,1,0.0,0,Potential Customers
CUST100381,3606.23,2,1803.115,3.0,0.0,10.02,357,4711.61,1,0.0,0,Potential Customers
CUST100382,2517.4,1,2517.4,2.0,0.0,6.37,29,3576.64,1,0.0,0,Potential Customers
CUST100383,1219.16,1,1219.16,3.0,0.0,3.03,331,1868.09,1,0.0,0,Potential Customers
CUST100384,5461.63,2,2730.815,1.0,0.0,4.21,83,6526.97,1,1.0,3,High Value Customers
CUST100385,1895.04,1,1895.04,1.0,0.0,4.02,125,2465.52,1,0.0,0,Potential Customers
CUST100386,4997.49,2,2498.745,2.0,0.0,7.16,171,6534.8,1,0.0,3,High Value Customers
CUST100387,4720.6,3,1573.5333333333335,1.0,0.0,5.79,20,6002.88,1,0.0,3,High Value Customers
CUST100388,11589.14840000001,4,2897.2871000000023,3.0,0.0,2.76,157,17109.69,1,0.0,3,High Value Customers
CUST100389,0.0,0,0.0,3.0,3.0,8.38,400,100.95,1,0.0,1,Loyal Customers
CUST100390,6722.42,2,3361.21,4.0,0.0,10.4,271,9345.61,1,0.0,3,High Value Customers
CUST100391,6305.41,2,3152.705,1.0,0.0,7.2,89,8229.54,1,1.0,3,High Value Customers
CUST100392,271.16,1,271.16,4.0,0.0,23.312000000000044,88,842.28,1,1.0,0,Potential Customers
CUST100393,2069.21,1,2069.21,3.0,0.0,6.85,308,2454.4,1,0.0,0,Potential Customers
CUST100394,2543.19,1,2543.19,3.0,0.0,9.05,15,3761.79,1,1.0,0,Potential Customers
CUST100395,0.0,0,0.0,2.0,0.0,6.35,400,27.19,1,0.0,2,At-Risk Customers
CUST100396,3183.61,1,3183.61,3.0,3.0,3.7,321,4144.01,1,0.0,1,Loyal Customers
CUST100397,714.7,2,357.35,2.0,0.0,1.78,200,1612.77,1,0.0,0,Potential Customers
CUST100398,3043.2,2,1521.6,1.0,0.0,2.37,147,4400.05,1,0.0,0,Potential Customers
CUST100399,1224.85,1,1224.85,2.0,0.0,2.38,217,2005.63,1,0.0,0,Potential Customers
CUST100400,0.0,0,0.0,2.0,0.0,1.74,400,213.11,1,0.0,2,At-Risk Customers
CUST100401,6729.4,2,3364.7,3.0,0.0,3.32,48,9283.44,1,0.0,3,High Value Customers
CUST100402,1692.77,1,1692.77,4.0,0.0,4.06,204,2461.16,1,0.0,0,Potential Customers
CUST100403,0.0,0,0.0,1.0,0.0,9.34,400,0.0,1,0.0,2,At-Risk Customers
CUST100404,2597.32,1,2597.32,1.0,1.0,1.74,313,3221.32,1,0.0,0,Potential Customers
CUST100405,0.0,0,0.0,2.0,0.0,7.57,400,0.0,1,0.0,2,At-Risk Customers
CUST100406,2051.13,3,683.71,4.0,0.0,4.89,117,2969.22,1,0.0,0,Potential Customers
CUST100407,7145.69,2,3572.845,2.0,0.0,5.28,81,8429.12,1,0.0,3,High Value Customers
CUST100408,5598.62,3,1866.2066666666667,1.0,1.0,3.79,287,6888.64,1,1.0,3,High Value Customers
CUST100409,508.22,1,508.22,3.0,0.0,17.54,150,701.33,1,0.0,0,Potential Customers
CUST100410,813.02,3,271.00666666666666,3.0,0.0,2.34,7,1529.12,1,0.0,0,Potential Customers
CUST100411,9826.32,3,3275.44,2.0,0.0,2.74,83,12174.37,1,0.0,3,High Value Customers
CUST100412,0.0,0,0.0,1.0,0.0,4.4,400,70.3,1,0.0,2,At-Risk Customers
CUST100413,2875.05,1,2875.05,3.0,0.0,5.35,280,3324.03,1,1.0,0,Potential Customers
CUST100414,1781.94,1,1781.94,2.0,0.0,4.75,291,2380.33,1,0.0,0,Potential Customers
CUST100415,801.4,2,400.7,2.0,0.0,3.92,245,1605.5,1,0.0,0,Potential Customers
CUST100416,2171.32,3,723.7733333333334,1.0,1.0,5.86,235,3612.33,1,0.0,0,Potential Customers
CUST100417,687.05,2,343.525,1.0,0.0,6.18,345,921.63,1,0.0,2,At-Risk Customers
CUST100418,3904.0,3,1301.3333333333333,3.0,0.0,3.95,295,5078.71,1,0.0,0,Potential Customers
CUST100419,4840.56,4,1210.14,4.0,0.0,14.67,286,7498.64,1,1.0,3,High Value Customers
CUST100420,1836.21,1,1836.21,3.0,0.0,5.52,185,2083.97,1,0.0,0,Potential Customers
CUST100421,1291.15,1,1291.15,1.0,0.0,3.34,289,2017.37,1,0.0,0,Potential Customers
CUST100422,2892.72,2,1446.36,3.0,0.0,9.68,75,4251.21,1,1.0,0,Potential Customers
CUST100423,0.0,0,0.0,2.0,0.0,0.98,400,0.0,1,0.0,2,At-Risk Customers
CUST100424,2322.68,1,2322.68,2.0,3.0,1.84,76,3324.98,1,0.0,1,Loyal Customers
CUST100425,2670.06,1,2670.06,1.0,0.0,3.52,15,3386.34,1,0.0,0,Potential Customers
CUST100426,0.0,0,0.0,0.0,0.0,1.78,400,172.37,1,0.0,2,At-Risk Customers
CUST100427,1622.68,1,1622.68,1.0,0.0,7.12,251,2236.22,1,0.0,0,Potential Customers
CUST100428,5053.01,2,2526.505,4.0,0.0,6.95,193,6208.04,1,0.0,3,High Value Customers
CUST100429,2171.82,1,2171.82,6.0,0.0,12.7,267,2840.77,1,0.0,0,Potential Customers
CUST100430,1816.39,2,908.195,3.0,0.0,2.71,226,2839.39,1,0.0,0,Potential Customers
CUST100431,11589.14840000001,3,3863.0494666666696,6.0,0.0,6.03,7,16041.73,1,1.0,3,High Value Customers
CUST100432,1352.54,1,1352.54,1.0,0.0,9.93,36,2047.97,1,0.0,0,Potential Customers
CUST100433,0.0,0,0.0,3.0,0.0,4.54,400,0.0,1,0.0,2,At-Risk Customers
CUST100434,2252.73,1,2252.73,2.0,0.0,8.09,308,3239.79,1,0.0,0,Potential Customers
CUST100435,3559.48,2,1779.74,1.0,0.0,3.78,59,5322.39,1,0.0,0,Potential Customers
CUST100436,0.0,0,0.0,4.0,0.0,10.18,400,270.88,1,0.0,2,At-Risk Customers
CUST100437,4712.04,2,2356.02,2.0,0.0,2.38,246,5681.06,1,0.0,3,High Value Customers
CUST100438,5187.93,2,2593.965,0.0,2.0,1.37,286,7329.86,1,0.0,1,Loyal Customers
CUST100439,2443.84,1,2443.84,3.0,2.0,3.11,131,3093.87,1,1.0,1,Loyal Customers
CUST100440,0.0,0,0.0,1.0,0.0,3.81,400,0.0,1,0.0,2,At-Risk Customers
CUST100441,810.76,3,270.25333333333333,3.0,0.0,5.51,356,1607.39,1,1.0,0,Potential Customers
CUST100442,1543.94,1,1543.94,2.0,0.0,5.56,253,2214.26,1,0.0,0,Potential Customers
CUST100443,3761.1,1,3761.1,3.0,0.0,2.47,262,5485.08,1,0.0,0,Potential Customers
CUST100444,1852.57,1,1852.57,3.0,0.0,2.02,245,2952.41,1,0.0,0,Potential Customers
CUST100445,0.0,0,0.0,2.0,0.0,12.66,400,0.0,1,0.0,2,At-Risk Customers
CUST100446,1749.69,2,874.845,3.0,0.0,3.68,187,2284.14,1,1.0,0,Potential Customers
CUST100447,0.0,0,0.0,2.0,0.0,2.91,400,0.0,1,0.0,2,At-Risk Customers
CUST100448,3442.53,2,1721.265,4.0,0.0,5.07,303,5496.12,1,1.0,0,Potential Customers
CUST100449,11589.14840000001,5,2317.8296800000016,1.0,0.0,2.06,155,15309.53,1,0.0,3,High Value Customers
CUST100450,2109.86,1,2109.86,1.0,0.0,2.46,346,3010.59,1,0.0,0,Potential Customers
CUST100451,0.0,0,0.0,2.0,2.0,7.06,400,0.05,1,0.0,1,Loyal Customers
CUST100452,0.0,0,0.0,2.0,0.0,1.99,400,0.0,1,0.0,2,At-Risk Customers
CUST100453,1915.83,1,1915.83,2.0,0.0,1.6,160,2945.65,1,0.0,0,Potential Customers
CUST100454,1708.14,1,1708.14,4.0,0.0,3.16,59,2650.68,1,0.0,0,Potential Customers
CUST100455,6868.43,2,3434.215,2.0,0.0,4.86,341,7601.52,1,0.0,3,High Value Customers
CUST100456,6352.24,3,2117.4133333333334,2.0,0.0,10.62,85,8778.6,1,0.0,3,High Value Customers
CUST100457,744.97,1,744.97,4.0,0.0,5.15,237,1221.83,1,0.0,0,Potential Customers
CUST100458,4254.48,2,2127.24,1.0,0.0,5.82,80,5138.88,1,0.0,0,Potential Customers
CUST100459,0.0,0,0.0,2.0,0.0,1.98,400,119.49,1,0.0,2,At-Risk Customers
CUST100460,2051.02,1,2051.02,2.0,0.0,4.62,145,3073.84,1,0.0,0,Potential Customers
CUST100461,5464.16,2,2732.08,1.0,0.0,1.85,271,7180.41,1,0.0,3,High Value Customers
CUST100462,0.0,0,0.0,2.0,3.0,7.7,400,0.0,1,0.0,1,Loyal Customers
CUST100463,1706.69,2,853.345,2.0,0.0,4.39,344,2303.56,1,0.0,0,Potential Customers
CUST100464,337.99,1,337.99,5.0,0.0,3.91,316,912.87,1,0.0,2,At-Risk Customers
CUST100465,0.0,0,0.0,3.0,0.0,5.78,400,0.0,1,0.0,2,At-Risk Customers
CUST100466,0.0,0,0.0,1.0,0.0,2.88,400,0.0,1,0.0,2,At-Risk Customers
CUST100467,4554.33,3,1518.11,1.0,0.0,2.89,116,7015.58,1,1.0,3,High Value Customers
CUST100468,0.0,0,0.0,1.0,0.0,2.08,400,0.0,1,0.0,2,At-Risk Customers
CUST100469,1225.19,2,612.595,4.0,0.0,14.11,52,2256.4,1,1.0,0,Potential Customers
CUST100470,7307.69,3,2435.8966666666665,2.0,0.0,3.46,26,9342.37,1,0.0,3,High Value Customers
CUST100471,2910.64,1,2910.64,1.0,0.0,3.25,74,3573.79,1,0.0,0,Potential Customers
CUST100472,1200.37,1,1200.37,1.0,0.0,6.59,195,1555.59,1,0.0,0,Potential Customers
CUST100473,0.0,0,0.0,3.0,0.0,4.09,400,99.19,1,0.0,2,At-Risk Customers
CUST100474,881.04,3,293.68,3.0,0.0,0.8,100,1793.62,1,0.0,0,Potential Customers
CUST100475,3870.33,2,1935.165,5.0,0.0,16.71,67,5659.19,1,0.0,0,Potential Customers
CUST100476,0.0,0,0.0,3.0,0.0,2.9,400,0.0,1,0.0,2,At-Risk Customers
CUST100477,0.0,0,0.0,1.0,0.0,2.25,400,103.34,1,0.0,2,At-Risk Customers
CUST100478,1528.23,2,764.115,3.0,0.0,3.62,38,2780.53,1,0.0,0,Potential Customers
CUST100479,0.0,0,0.0,3.0,0.0,2.83,400,0.0,1,0.0,2,At-Risk Customers
CUST100480,476.15,1,476.15,0.0,0.0,2.86,125,833.7,1,0.0,0,Potential Customers
CUST100481,11589.14840000001,4,2897.2871000000023,0.0,0.0,4.4,180,14368.6,1,0.0,3,High Value Customers
CUST100482,8294.18,3,2764.726666666667,3.0,0.0,1.1,33,10813.57,1,0.0,3,High Value Customers
CUST100483,5871.46,2,2935.73,1.0,0.0,6.78,305,8028.56,1,0.0,3,High Value Customers
CUST100484,0.0,0,0.0,2.0,2.0,7.91,400,65.56,1,0.0,1,Loyal Customers
CUST100485,6790.89,2,3395.445,1.0,0.0,1.24,46,8206.39,1,0.0,3,High Value Customers
CUST100486,1832.33,1,1832.33,1.0,0.0,5.58,315,2483.79,1,0.0,0,Potential Customers
CUST100487,275.09,1,275.09,2.0,0.0,2.23,53,377.92,1,0.0,0,Potential Customers
CUST100488,2509.92,1,2509.92,2.0,0.0,2.98,223,3446.63,1,0.0,0,Potential Customers
CUST100489,2465.69,1,2465.69,0.0,0.0,5.19,74,3317.61,1,1.0,0,Potential Customers
CUST100490,3218.85,1,3218.85,2.0,0.0,7.44,290,3655.14,1,0.0,0,Potential Customers
CUST100491,3659.33,1,3659.33,1.0,0.0,5.11,22,4258.64,1,0.0,0,Potential Customers
CUST100492,2325.52,1,2325.52,0.0,0.0,1.53,171,2890.49,1,1.0,0,Potential Customers
CUST100493,1106.27,3,368.75666666666666,3.0,0.0,4.24,230,1974.82,1,1.0,0,Potential Customers
CUST100494,0.0,0,0.0,5.0,0.0,5.71,400,0.0,1,0.0,2,At-Risk Customers
CUST100495,2779.67,1,2779.67,2.0,0.0,2.36,323,3823.28,1,0.0,0,Potential Customers
CUST100496,3783.13,2,1891.565,0.0,0.0,4.02,7,5657.51,1,0.0,0,Potential Customers
CUST100497,4562.26,2,2281.13,1.0,0.0,3.86,244,6324.88,1,0.0,3,High Value Customers
CUST100498,860.08,2,430.04,1.0,0.0,6.06,171,1289.12,1,1.0,0,Potential Customers
CUST100499,0.0,0,0.0,5.0,0.0,2.73,400,0.0,1,0.0,2,At-Risk Customers
CUST100500,2446.31,1,2446.31,2.0,0.0,4.8,26,3419.26,1,0.0,0,Potential Customers
CUST100501,1684.79,2,842.395,2.0,0.0,1.68,343,3030.98,1,0.0,0,Potential Customers
CUST100502,7569.13,3,2523.0433333333335,3.0,0.0,4.9,276,10109.15,1,0.0,3,High Value Customers
CUST100503,964.85,1,964.85,1.0,0.0,1.13,243,1512.52,1,0.0,0,Potential Customers
CUST100504,6263.31,3,2087.77,1.0,0.0,5.04,174,8368.39,1,0.0,3,High Value Customers
CUST100505,5104.85,2,2552.425,3.0,0.0,4.02,274,6455.08,1,0.0,3,High Value Customers
CUST100506,1817.07,1,1817.07,0.0,0.0,3.61,105,2372.76,1,0.0,0,Potential Customers
CUST100507,1490.34,1,1490.34,2.0,0.0,5.99,221,2050.51,1,0.0,0,Potential Customers
CUST100508,0.0,0,0.0,3.0,0.0,4.81,400,103.42,1,0.0,2,At-Risk Customers
CUST100509,3071.33,1,3071.33,1.0,0.0,1.55,46,3589.35,1,0.0,0,Potential Customers
CUST100510,774.47,3,258.1566666666667,1.0,3.0,1.77,74,1709.43,1,1.0,1,Loyal Customers
CUST100511,0.0,0,0.0,1.0,0.0,3.15,400,38.14,1,0.0,2,At-Risk Customers
CUST100512,6675.2,6,1112.5333333333333,2.0,2.0,3.65,295,9905.12,1,1.0,3,High Value Customers
CUST100513,660.46,1,660.46,1.0,0.0,2.34,159,1203.1,1,0.0,0,Potential Customers
CUST100514,0.0,0,0.0,2.0,0.0,1.73,400,52.53,1,0.0,2,At-Risk Customers
CUST100515,675.6,2,337.8,2.0,2.0,0.76,72,1465.66,1,1.0,1,Loyal Customers
CUST100516,3376.81,2,1688.405,4.0,0.0,13.09,193,4526.79,1,0.0,0,Potential Customers
CUST100517,1679.04,1,1679.04,3.0,2.0,13.37,40,2358.86,1,0.0,1,Loyal Customers
CUST100518,4859.63,2,2429.815,1.0,0.0,2.24,224,5730.75,1,1.0,3,High Value Customers
CUST100519,1801.96,1,1801.96,3.0,0.0,1.48,118,2586.8,1,0.0,0,Potential Customers
CUST100520,5642.91,2,2821.455,3.0,0.0,11.23,91,6886.65,1,1.0,3,High Value Customers
CUST100521,0.0,0,0.0,3.0,0.0,0.92,400,0.0,1,0.0,2,At-Risk Customers
CUST100522,3558.65,2,1779.325,3.0,0.0,8.33,147,4893.25,1,0.0,0,Potential Customers
CUST100523,1296.57,1,1296.57,1.0,0.0,6.33,204,2015.27,1,0.0,0,Potential Customers
CUST100524,945.67,2,472.835,3.0,0.0,3.17,29,1679.13,1,0.0,0,Potential Customers
CUST100525,2388.46,2,1194.23,2.0,2.0,10.75,347,3160.34,1,0.0,1,Loyal Customers
CUST100526,1612.03,1,1612.03,2.0,0.0,2.56,242,2134.32,1,0.0,0,Potential Customers
CUST100527,2665.09,3,888.3633333333333,5.0,0.0,7.3,301,3834.47,1,0.0,0,Potential Customers
CUST100528,2313.56,1,2313.56,3.0,0.0,3.4,250,3416.18,1,0.0,0,Potential Customers
CUST100529,1670.91,1,1670.91,1.0,0.0,1.73,145,2426.03,1,0.0,0,Potential Customers
CUST100530,1241.34,1,1241.34,3.0,1.0,16.95,112,1672.88,1,0.0,0,Potential Customers
CUST100531,575.57,1,575.57,0.0,0.0,2.47,254,816.5,1,0.0,2,At-Risk Customers
CUST100532,264.69,1,264.69,4.0,0.0,3.0,334,701.77,1,0.0,2,At-Risk Customers
CUST100533,2355.69,1,2355.69,2.0,0.0,7.17,133,3388.6,1,1.0,0,Potential Customers
